Scheduled_dt,avg_delay,median_delay,std_delay,n_obs
2017-06-18 21:00:00,14.878260869565217,8.766666666666667,15.357857064239836,23
2017-06-18 21:30:00,9.055208333333333,1.725,11.447949385758522,16
2017-06-18 22:00:00,8.444927536231885,4.65,12.51431446523997,23
2017-06-18 22:30:00,11.028571428571428,6.033333333333333,11.391378492888995,21
2017-06-18 23:00:00,7.255833333333333,4.633333333333333,9.216717069434846,20
2017-06-18 23:30:00,6.9781609195402305,4.6,9.000068455921618,29
2017-06-19 00:00:00,69.80144927536232,5.266666666666667,297.3411261511506,23
2017-06-19 00:30:00,9.657142857142857,5.8,8.34803797878508,21
2017-06-19 01:00:00,0.16041666666666676,-0.2916666666666667,1.9612705935871881,8
2017-06-19 01:30:00,2.3812499999999996,2.25,3.617291338416651,8
2017-06-19 02:00:00,2.87,3.1166666666666667,1.4816948920362853,10
2017-06-19 02:30:00,0.3763888888888891,0.225,4.672801478042766,12
2017-06-19 03:00:00,2.480952380952381,1.375,3.038146766589095,14
2017-06-19 03:30:00,4.196875,1.2583333333333333,5.984069031681196,16
2017-06-19 04:00:00,15.796969696969695,5.85,20.87271505065545,33
2017-06-19 04:30:00,7.916666666666667,3.35,14.240254952461742,21
2017-06-19 05:00:00,1.6306666666666667,0.16666666666666666,4.406003059799546,25
2017-06-19 05:30:00,4.285714285714286,2.3,5.825182180181685,35
2017-06-19 06:00:00,1.9782051282051283,1.5833333333333333,3.903155407135836,39
2017-06-19 06:30:00,3.0063492063492063,1.8833333333333333,4.334003699771894,63
2017-06-19 07:00:00,2.4413793103448276,2.4,3.5216365760214576,87
2017-06-19 07:30:00,1.6194719471947194,1.0833333333333333,3.8125895758562045,101
2017-06-19 08:00:00,3.4620535714285716,2.5083333333333333,6.170965229278813,112
2017-06-19 08:30:00,3.1016819571865444,3.2,4.879404175489947,109
2017-06-19 09:00:00,3.997293447293447,3.6166666666666667,6.094171166707032,117
2017-06-19 09:30:00,4.949824561403509,3.4,10.112923435785836,95
2017-06-19 10:00:00,3.683882783882784,2.8333333333333335,6.078349785468321,91
2017-06-19 10:30:00,4.218439716312057,3.3583333333333334,7.224872604981662,94
